Code,Name,Geography,Metric,Category,Waiting Bands,Count
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,6,Over 52 Weeks,20
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,6,Total,830
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,7,01 To 18 Weeks,445
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,7,18 To 52 Weeks,430
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,7,Over 52 Weeks,25
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,7,Total,905
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,8,01 To 18 Weeks,495
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,8,18 To 52 Weeks,415
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,8,Over 52 Weeks,25
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,8,Total,935
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,9,01 To 18 Weeks,325
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,9,18 To 52 Weeks,265
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,9,Over 52 Weeks,25
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,IMD,9,Total,615
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Female,01 To 18 Weeks,3660
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Female,18 To 52 Weeks,2840
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Female,Over 52 Weeks,415
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Female,Total,6915
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Male,01 To 18 Weeks,440
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Male,18 To 52 Weeks,165
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Male,Over 52 Weeks,*
REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,NHS ACUTE,Sex,Male,Total,605
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,4160
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,3655
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,0-18 Years,Over 52 Weeks,450
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,0-18 Years,Total,8270
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,26090
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,22495
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,19-64 Years,Over 52 Weeks,1345
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,19-64 Years,Total,49930
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,14280
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,9950
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,675
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Age,Over 65 Years,Total,24905
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,705
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,610
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,Over 52 Weeks,10
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,Total,1325
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,9795
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,7315
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,495
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,A: British,Total,17610
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,1020
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,720
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,Over 52 Weeks,35
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,Total,1775
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,5450
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,4555
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,Over 52 Weeks,325
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,Total,10330
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,235
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,180
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,435
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,135
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,135
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,Over 52 Weeks,10
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,Total,280
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,250
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,210
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,Over 52 Weeks,20
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,Total,480
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,640
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,500
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,Over 52 Weeks,45
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,1185
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,8785
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,6980
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,Over 52 Weeks,570
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,Total,16340
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,1745
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,1580
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,Over 52 Weeks,120
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,Total,3445
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,275
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,220
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,Over 52 Weeks,20
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,520
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5920
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,5170
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,Over 52 Weeks,345
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,11430
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,1945
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,M: Caribbean,18 To 52 Weeks,1620
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,M: Caribbean,Over 52 Weeks,105
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,M: Caribbean,Total,3670
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,N: African,01 To 18 Weeks,2140
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,N: African,18 To 52 Weeks,1760
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,N: African,Over 52 Weeks,130
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,N: African,Total,4030
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,P: Any other Black background,01 To 18 Weeks,1050
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,P: Any other Black background,18 To 52 Weeks,850
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,P: Any other Black background,Over 52 Weeks,65
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,P: Any other Black background,Total,1965
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,R: Chinese,01 To 18 Weeks,305
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,R: Chinese,18 To 52 Weeks,265
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,R: Chinese,Over 52 Weeks,15
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,R: Chinese,Total,585
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1780
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1495
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,Over 52 Weeks,110
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,S: Any other ethnic group,Total,3385
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,01 To 18 Weeks,2345
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,18 To 52 Weeks,1930
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,Over 52 Weeks,40
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Ethnicity,Z: Not stated,Total,4315
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,1,01 To 18 Weeks,1175
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,1,18 To 52 Weeks,980
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,1,Over 52 Weeks,60
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,1,Total,2215
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,10,01 To 18 Weeks,1760
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,10,18 To 52 Weeks,1275
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,10,Over 52 Weeks,85
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,10,Total,3120
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,2,01 To 18 Weeks,4315
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,2,18 To 52 Weeks,3655
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,2,Over 52 Weeks,210
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,2,Total,8180
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,3,01 To 18 Weeks,5915
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,3,18 To 52 Weeks,4985
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,3,Over 52 Weeks,365
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,3,Total,11270
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,4,01 To 18 Weeks,6600
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,4,18 To 52 Weeks,5285
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,4,Over 52 Weeks,355
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,4,Total,12240
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,5,01 To 18 Weeks,7020
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,5,18 To 52 Weeks,5605
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,5,Over 52 Weeks,425
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,5,Total,13050
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,6,01 To 18 Weeks,6005
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,6,18 To 52 Weeks,5015
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,6,Over 52 Weeks,340
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,6,Total,11365
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,7,01 To 18 Weeks,4795
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,7,18 To 52 Weeks,3875
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,7,Over 52 Weeks,240
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,7,Total,8905
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,8,01 To 18 Weeks,3705
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,8,18 To 52 Weeks,2905
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,8,Over 52 Weeks,200
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,8,Total,6810
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,9,01 To 18 Weeks,2425
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,9,18 To 52 Weeks,1895
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,9,Over 52 Weeks,150
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,IMD,9,Total,4470
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Female,01 To 18 Weeks,24390
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Female,18 To 52 Weeks,19765
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Female,Over 52 Weeks,1300
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Female,Total,45455
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Male,01 To 18 Weeks,20140
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Male,18 To 52 Weeks,16335
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Male,Over 52 Weeks,1175
R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ACUTE,Sex,Male,Total,37650
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,0-18 Years,01 To 18 Weeks,3860
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,0-18 Years,18 To 52 Weeks,1640
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,0-18 Years,Total,5495
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,19-64 Years,01 To 18 Weeks,15930
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,19-64 Years,18 To 52 Weeks,7580
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,19-64 Years,Total,23510
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,Over 65 Years,01 To 18 Weeks,11140
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,Over 65 Years,18 To 52 Weeks,4440
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,Over 65 Years,Over 52 Weeks,*
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Age,Over 65 Years,Total,15580
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,01 To 18 Weeks,1390
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,18 To 52 Weeks,485
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,99: Not known,Total,1875
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,A: British,01 To 18 Weeks,27435
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,A: British,18 To 52 Weeks,10745
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,A: British,Over 52 Weeks,*
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,A: British,Total,38180
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,01 To 18 Weeks,125
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,18 To 52 Weeks,35
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,B: Irish,Total,160
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,01 To 18 Weeks,2550
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,18 To 52 Weeks,1040
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,C: Any other white background,Total,3590
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,65
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,25
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,D: White and Black Caribbean,Total,90
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,01 To 18 Weeks,70
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,18 To 52 Weeks,20
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,E: White and Black African,Total,90
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,01 To 18 Weeks,95
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,18 To 52 Weeks,30
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,F: White and Asian,Total,125
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,01 To 18 Weeks,305
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,18 To 52 Weeks,120
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,G: Any other mixed background,Total,425
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,01 To 18 Weeks,355
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,18 To 52 Weeks,115
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,H: Indian,Total,470
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,01 To 18 Weeks,70
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,18 To 52 Weeks,25
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,J: Pakistani,Total,100
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,01 To 18 Weeks,95
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,18 To 52 Weeks,25
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,K: Bangladeshi,Total,125
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,01 To 18 Weeks,425
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,18 To 52 Weeks,160
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,L: Any other Asian background,Total,585
RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ACUTE,Ethnicity,M: Caribbean,01 To 18 Weeks,75
